learner_id,condition,task_id,task_type,difficulty,total,correctness,rule_application,error_checking,answer_correct,auto_scored,comments
3172f2be-9941-40e0-9df3-7c70b9ac9a58,large_class_discussion_size_16,l4_debug_01,debugging,L4,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
3172f2be-9941-40e0-9df3-7c70b9ac9a58,large_class_discussion_size_16,l4_debug_02,debugging,L4,2,0,0,2,false,true,"Auto: answer wrong, token mismatch, mistakes 50%"
3172f2be-9941-40e0-9df3-7c70b9ac9a58,large_class_discussion_size_16,l5_debug_03,debugging,L5,8,4,0,4,true,true,"Auto: answer correct, token mismatch"
3172f2be-9941-40e0-9df3-7c70b9ac9a58,large_class_discussion_size_16,l2_edge_case_01,edge_case,L2,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
3172f2be-9941-40e0-9df3-7c70b9ac9a58,large_class_discussion_size_16,l2_edge_case_02,edge_case,L2,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
3172f2be-9941-40e0-9df3-7c70b9ac9a58,large_class_discussion_size_16,l7_explanation_choice_01,explanation_choice,L7,8,4,0,4,true,true,"Auto: answer correct, token mismatch"
3172f2be-9941-40e0-9df3-7c70b9ac9a58,large_class_discussion_size_16,l7_peer_error_01,peer_error_detection,L7,8,4,0,4,true,true,"Auto: answer correct, token mismatch"
3172f2be-9941-40e0-9df3-7c70b9ac9a58,large_class_discussion_size_16,l1_recall_01,recall,L1,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
3172f2be-9941-40e0-9df3-7c70b9ac9a58,large_class_discussion_size_16,l3_rule_interaction_01,rule_interaction,L3,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
3172f2be-9941-40e0-9df3-7c70b9ac9a58,large_class_discussion_size_16,l6_induction_02,short_rule_induction,L6,16,3,3,3,,false,"Learner correctly identified Red's doubling mechanic with structured reasoning and self-checking, but final answer incompletely articulates that Red contributes 0 points itself."
70fa5d03-876e-47ce-be70-b482d6eff90a,large_class_discussion_size_16,l4_debug_01,debugging,L4,4,0,0,4,false,true,"Auto: answer wrong, token mismatch"
70fa5d03-876e-47ce-be70-b482d6eff90a,large_class_discussion_size_16,l4_debug_02,debugging,L4,10,4,4,2,true,true,"Auto: answer correct, tokens matched, mistakes 50%"
70fa5d03-876e-47ce-be70-b482d6eff90a,large_class_discussion_size_16,l5_debug_03,debugging,L5,8,4,0,4,true,true,"Auto: answer correct, token mismatch"
70fa5d03-876e-47ce-be70-b482d6eff90a,large_class_discussion_size_16,l2_edge_case_01,edge_case,L2,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
70fa5d03-876e-47ce-be70-b482d6eff90a,large_class_discussion_size_16,l2_edge_case_02,edge_case,L2,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
70fa5d03-876e-47ce-be70-b482d6eff90a,large_class_discussion_size_16,l7_explanation_choice_01,explanation_choice,L7,8,4,0,4,true,true,"Auto: answer correct, token mismatch"
70fa5d03-876e-47ce-be70-b482d6eff90a,large_class_discussion_size_16,l7_peer_error_01,peer_error_detection,L7,8,4,0,4,true,true,"Auto: answer correct, token mismatch"
70fa5d03-876e-47ce-be70-b482d6eff90a,large_class_discussion_size_16,l1_recall_01,recall,L1,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
70fa5d03-876e-47ce-be70-b482d6eff90a,large_class_discussion_size_16,l3_rule_interaction_01,rule_interaction,L3,8,4,0,4,true,true,"Auto: answer correct, token mismatch"
70fa5d03-876e-47ce-be70-b482d6eff90a,large_class_discussion_size_16,l6_induction_02,short_rule_induction,L6,16,4,4,2,,false,"Fully correct answer with clear rule application, though reasoning shows the conclusion without exposing the three observations referenced and verification is implicit rather than explicit."
71a2f359-25ff-45b6-9e15-5a54e47da522,large_class_discussion_size_16,l4_debug_01,debugging,L4,4,0,0,4,false,true,"Auto: answer wrong, token mismatch"
71a2f359-25ff-45b6-9e15-5a54e47da522,large_class_discussion_size_16,l4_debug_02,debugging,L4,8,4,0,4,true,true,"Auto: answer correct, token mismatch"
71a2f359-25ff-45b6-9e15-5a54e47da522,large_class_discussion_size_16,l5_debug_03,debugging,L5,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
71a2f359-25ff-45b6-9e15-5a54e47da522,large_class_discussion_size_16,l2_edge_case_01,edge_case,L2,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
71a2f359-25ff-45b6-9e15-5a54e47da522,large_class_discussion_size_16,l2_edge_case_02,edge_case,L2,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
71a2f359-25ff-45b6-9e15-5a54e47da522,large_class_discussion_size_16,l7_explanation_choice_01,explanation_choice,L7,8,4,0,4,true,true,"Auto: answer correct, token mismatch"
71a2f359-25ff-45b6-9e15-5a54e47da522,large_class_discussion_size_16,l7_peer_error_01,peer_error_detection,L7,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
71a2f359-25ff-45b6-9e15-5a54e47da522,large_class_discussion_size_16,l1_recall_01,recall,L1,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
71a2f359-25ff-45b6-9e15-5a54e47da522,large_class_discussion_size_16,l3_rule_interaction_01,rule_interaction,L3,8,4,0,4,true,true,"Auto: answer correct, token mismatch"
71a2f359-25ff-45b6-9e15-5a54e47da522,large_class_discussion_size_16,l6_induction_02,short_rule_induction,L6,16,4,4,2,,false,"Correct answer with accurate rule identification; reasoning is clear but brief, and error-checking process is not explicitly demonstrated despite stated confidence."
f136cb47-61d3-4f77-9c72-dc25599bda41,large_class_discussion_size_16,l4_debug_01,debugging,L4,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
f136cb47-61d3-4f77-9c72-dc25599bda41,large_class_discussion_size_16,l4_debug_02,debugging,L4,10,4,4,2,true,true,"Auto: answer correct, tokens matched, mistakes 50%"
f136cb47-61d3-4f77-9c72-dc25599bda41,large_class_discussion_size_16,l5_debug_03,debugging,L5,8,4,0,4,true,true,"Auto: answer correct, token mismatch"
f136cb47-61d3-4f77-9c72-dc25599bda41,large_class_discussion_size_16,l2_edge_case_01,edge_case,L2,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
f136cb47-61d3-4f77-9c72-dc25599bda41,large_class_discussion_size_16,l2_edge_case_02,edge_case,L2,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
f136cb47-61d3-4f77-9c72-dc25599bda41,large_class_discussion_size_16,l7_explanation_choice_01,explanation_choice,L7,8,4,0,4,true,true,"Auto: answer correct, token mismatch"
f136cb47-61d3-4f77-9c72-dc25599bda41,large_class_discussion_size_16,l7_peer_error_01,peer_error_detection,L7,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
f136cb47-61d3-4f77-9c72-dc25599bda41,large_class_discussion_size_16,l1_recall_01,recall,L1,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
f136cb47-61d3-4f77-9c72-dc25599bda41,large_class_discussion_size_16,l3_rule_interaction_01,rule_interaction,L3,12,4,4,4,true,true,"Auto: answer correct, tokens matched"
f136cb47-61d3-4f77-9c72-dc25599bda41,large_class_discussion_size_16,l6_induction_02,short_rule_induction,L6,20,4,4,4,,false,"Response correctly identifies the red rule with semantically identical phrasing, provides explicit multi-case verification (all calculations accurate), applies all domain rules correctly, and demonstrates thorough self-checking without relying on external prompting."
5ac9f472-6aa0-4f0b-bacd-ea2c0d182671,lecture_plus_self_reflection,l4_debug_01,debugging,L4,8,0,4,4,false,true,"Auto: answer wrong, tokens matched"
5ac9f472-6aa0-4f0b-bacd-ea2c0d182671,lecture_plus_self_reflection,l4_debug_02,debugging,L4,6,0,4,2,false,true,"Auto: answer wrong, tokens matched, mistakes 50%"
